t,control_mode,slam_algorithm,localization_mode,task_id,task_state,motion_mode,planner_mode,active_tool,b1_station,robot_x,robot_y,robot_theta,est_x,est_y,est_theta,pose_error,kalman_covariance,b1_x,b1_y,distance_to_target,min_obstacle,obstacle_risk,battery,battery_mode,completed_task_count,task_complete,charging,slam_landmarks,slam_updates,slam_new_landmarks,grid_occupied_cells,grid_free_cells,grid_updates,grid_entropy,scan_match_score,cartographer_submaps,loop_closures,planner_wp_x,planner_wp_y,planner_wp_active,control_v,control_w,control_tv,slam_map,grid_map
2.4,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task1,TO_PICKUP_T1,AVOIDING,DIRECT,T1,WS1,-1.50386,-0.6738,1.44459,-1.482,-0.717,1.469,0.0301,0.02557,-2.12,1.76,1.71617,0.47422,0.00995,94.31654,NORMAL,0,0,0,17,238,17,17,52,238,0.2612,2.68333,1,0,-1.28,1.0,0,0.55,-0.01157,1.00769,"O1:-1.79,-2.51,s29;O2:-0.89,-0.89,s27;O3:-0.89,-1.25,s26;O4:-0.89,-1.07,s24;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.69,-1.97,s13;O9:-2.69,-1.79,s12;O10:-2.69,-1.25,s11;O11:-1.61,-2.51,s9;O12:-2.33,-2.51,s7;O13:-1.25,-2.51,s7;O14:-2.15,-2.51,s7;O15:-1.43,-2.51,s4;O16:-2.69,-2.15,s2","O1:-1.79,-2.51,s29;O2:-0.89,-0.89,s27;O3:-0.89,-1.25,s26;O4:-0.89,-1.07,s24;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.69,-1.97,s13;O9:-2.69,-1.79,s12;O10:-2.69,-1.25,s11;O11:-1.61,-2.51,s9;O12:-2.33,-2.51,s7;O13:-1.25,-2.51,s7;O14:-2.15,-2.51,s7;O15:-1.43,-2.51,s4;O16:-2.69,-2.15,s2"
2.55,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task1,TO_PICKUP_T1,AVOIDING,DIRECT,T1,WS1,-1.49355,-0.59196,1.44314,-1.476,-0.64,1.463,0.02998,0.02229,-2.12,1.76,1.6337,0.47339,0.01007,94.20961,NORMAL,0,0,0,17,246,17,17,53,246,0.2509,3.53333,1,0,-1.28,1.0,0,0.55,-0.00784,1.01272,"O1:-0.89,-0.89,s30;O2:-1.79,-2.51,s29;O3:-0.89,-1.25,s28;O4:-0.89,-1.07,s25;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.69,-1.97,s13;O9:-2.69,-1.79,s12;O10:-2.69,-1.25,s11;O11:-1.61,-2.51,s9;O12:-2.33,-2.51,s7;O13:-1.25,-2.51,s7;O14:-2.15,-2.51,s7;O15:-0.53,-0.89,s4;O16:-1.43,-2.51,s4;O17:-2.69,-2.15,s2","O1:-0.89,-0.89,s30;O2:-1.79,-2.51,s29;O3:-0.89,-1.25,s28;O4:-0.89,-1.07,s25;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.69,-1.97,s13;O9:-2.69,-1.79,s12;O10:-2.69,-1.25,s11;O11:-1.61,-2.51,s9;O12:-2.33,-2.51,s7;O13:-1.25,-2.51,s7;O14:-2.15,-2.51,s7;O15:-0.53,-0.89,s4;O16:-1.43,-2.51,s4;O17:-2.69,-2.15,s2"
2.7,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task1,TO_PICKUP_T1,AVOIDING,DIRECT,T1,WS1,-1.48303,-0.51018,1.44143,-1.471,-0.563,1.463,0.03042,0.02518,-2.12,1.76,1.55124,0.4864,0.00836,94.10268,NORMAL,0,0,0,17,252,17,17,53,252,0.24489,3.53333,1,0,-1.28,1.0,0,0.55,-0.01357,1.01415,"O1:-0.89,-0.89,s33;O2:-1.79,-2.51,s29;O3:-0.89,-1.25,s28;O4:-0.89,-1.07,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.69,-1.97,s13;O9:-2.69,-1.79,s12;O10:-2.69,-1.25,s11;O11:-1.61,-2.51,s9;O12:-2.33,-2.51,s7;O13:-1.25,-2.51,s7;O14:-2.15,-2.51,s7;O15:-0.53,-0.89,s4;O16:-1.43,-2.51,s4;O17:-2.69,-2.15,s2","O1:-0.89,-0.89,s33;O2:-1.79,-2.51,s29;O3:-0.89,-1.25,s28;O4:-0.89,-1.07,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.69,-1.97,s13;O9:-2.69,-1.79,s12;O10:-2.69,-1.25,s11;O11:-1.61,-2.51,s9;O12:-2.33,-2.51,s7;O13:-1.25,-2.51,s7;O14:-2.15,-2.51,s7;O15:-0.53,-0.89,s4;O16:-1.43,-2.51,s4;O17:-2.69,-2.15,s2"
2.85,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task1,TO_PICKUP_T1,AVOIDING,DIRECT,T1,WS1,-1.47243,-0.42846,1.4381,-1.466,-0.486,1.46,0.03164,0.02807,-2.12,1.76,1.46882,0.56189,0.00158,93.99571,NORMAL,0,0,0,17,258,17,17,55,258,0.24832,3.53333,1,0,-1.28,1.0,0,0.55,-0.02294,1.01649,"O1:-0.89,-0.89,s34;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.69,-1.97,s13;O9:-2.69,-1.79,s12;O10:-2.69,-1.25,s11;O11:-1.61,-2.51,s9;O12:-2.33,-2.51,s7;O13:-1.25,-2.51,s7;O14:-2.15,-2.51,s7;O15:-0.53,-0.89,s6;O16:-1.43,-2.51,s4;O17:-2.69,-2.15,s2","O1:-0.89,-0.89,s34;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.69,-1.97,s13;O9:-2.69,-1.79,s12;O10:-2.69,-1.25,s11;O11:-1.61,-2.51,s9;O12:-2.33,-2.51,s7;O13:-1.25,-2.51,s7;O14:-2.15,-2.51,s7;O15:-0.53,-0.89,s6;O16:-1.43,-2.51,s4;O17:-2.69,-2.15,s2"
3.0,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task1,TO_PICKUP_T1,AVOIDING,DIRECT,T1,WS1,-1.46155,-0.34677,1.43473,-1.461,-0.407,1.456,0.03365,0.03098,-2.12,1.76,1.38641,0.55093,0.00223,93.88871,NORMAL,0,0,0,17,262,17,17,56,262,0.2488,3.53333,1,0,-1.28,1.0,0,0.55,-0.02183,1.01677,"O1:-0.89,-0.89,s37;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.69,-1.97,s13;O9:-2.69,-1.79,s12;O10:-2.69,-1.25,s11;O11:-1.61,-2.51,s9;O12:-0.53,-0.89,s8;O13:-2.33,-2.51,s7;O14:-1.25,-2.51,s7;O15:-2.15,-2.51,s7;O16:-1.43,-2.51,s4;O17:-2.69,-2.15,s2","O1:-0.89,-0.89,s37;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.69,-1.97,s13;O9:-2.69,-1.79,s12;O10:-2.69,-1.25,s11;O11:-1.61,-2.51,s9;O12:-0.53,-0.89,s8;O13:-2.33,-2.51,s7;O14:-1.25,-2.51,s7;O15:-2.15,-2.51,s7;O16:-1.43,-2.51,s4;O17:-2.69,-2.15,s2"
3.15,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task1,TO_PICKUP_T1,AVOIDING,DIRECT,T1,WS1,-1.45038,-0.26514,1.43139,-1.457,-0.329,1.452,0.03628,0.03392,-2.12,1.76,1.30402,0.58217,0.00067,93.78172,NORMAL,0,0,0,17,265,17,17,56,265,0.2512,3.53333,1,0,-1.28,1.0,0,0.55,-0.02264,1.01699,"O1:-0.89,-0.89,s40;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.69,-1.97,s13;O9:-2.69,-1.79,s12;O10:-2.69,-1.25,s11;O11:-1.61,-2.51,s9;O12:-0.53,-0.89,s8;O13:-2.33,-2.51,s7;O14:-1.25,-2.51,s7;O15:-2.15,-2.51,s7;O16:-1.43,-2.51,s4;O17:-2.69,-2.15,s2","O1:-0.89,-0.89,s40;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.69,-1.97,s13;O9:-2.69,-1.79,s12;O10:-2.69,-1.25,s11;O11:-1.61,-2.51,s9;O12:-0.53,-0.89,s8;O13:-2.33,-2.51,s7;O14:-1.25,-2.51,s7;O15:-2.15,-2.51,s7;O16:-1.43,-2.51,s4;O17:-2.69,-2.15,s2"
3.3,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task1,TO_PICKUP_T1,ROUTE,DIRECT,T1,WS1,-1.43895,-0.18353,1.42795,-1.452,-0.249,1.447,0.03927,0.03689,-2.12,1.76,1.22162,0.62981,0.0,93.67473,NORMAL,0,0,0,17,268,17,17,57,268,0.25364,3.53333,1,0,-1.28,1.0,0,0.55,-0.02263,1.01711,"O1:-0.89,-0.89,s43;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.69,-1.97,s13;O9:-2.69,-1.79,s12;O10:-2.69,-1.25,s11;O11:-1.61,-2.51,s9;O12:-0.53,-0.89,s8;O13:-2.33,-2.51,s7;O14:-1.25,-2.51,s7;O15:-2.15,-2.51,s7;O16:-1.43,-2.51,s4;O17:-2.69,-2.15,s2","O1:-0.89,-0.89,s43;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.69,-1.97,s13;O9:-2.69,-1.79,s12;O10:-2.69,-1.25,s11;O11:-1.61,-2.51,s9;O12:-0.53,-0.89,s8;O13:-2.33,-2.51,s7;O14:-1.25,-2.51,s7;O15:-2.15,-2.51,s7;O16:-1.43,-2.51,s4;O17:-2.69,-2.15,s2"
3.45,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task1,TO_PICKUP_T1,ROUTE,DIRECT,T1,WS1,-1.42723,-0.10198,1.42463,-1.446,-0.169,1.441,0.04236,0.03991,-2.12,1.76,1.13918,0.68383,0.0,93.56774,NORMAL,0,0,0,17,271,17,17,59,271,0.24991,3.53333,1,0,-1.28,1.0,0,0.55,-0.02168,1.01735,"O1:-0.89,-0.89,s46;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.69,-1.97,s13;O9:-2.69,-1.79,s12;O10:-2.69,-1.25,s11;O11:-1.61,-2.51,s9;O12:-0.53,-0.89,s8;O13:-2.33,-2.51,s7;O14:-1.25,-2.51,s7;O15:-2.15,-2.51,s7;O16:-1.43,-2.51,s4;O17:-2.69,-2.15,s2","O1:-0.89,-0.89,s46;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.69,-1.97,s13;O9:-2.69,-1.79,s12;O10:-2.69,-1.25,s11;O11:-1.61,-2.51,s9;O12:-0.53,-0.89,s8;O13:-2.33,-2.51,s7;O14:-1.25,-2.51,s7;O15:-2.15,-2.51,s7;O16:-1.43,-2.51,s4;O17:-2.69,-2.15,s2"
3.6,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task1,TO_PICKUP_T1,ROUTE,DIRECT,T1,WS1,-1.41525,-0.02044,1.42145,-1.44,-0.088,1.436,0.0452,0.04297,-2.12,1.76,1.05679,0.74275,0.0,93.46075,NORMAL,0,0,0,17,274,17,17,59,274,0.25125,3.53333,1,0,-1.28,1.0,0,0.55,-0.02075,1.01758,"O1:-0.89,-0.89,s49;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.69,-1.97,s13;O9:-2.69,-1.79,s12;O10:-2.69,-1.25,s11;O11:-1.61,-2.51,s9;O12:-0.53,-0.89,s8;O13:-2.33,-2.51,s7;O14:-1.25,-2.51,s7;O15:-2.15,-2.51,s7;O16:-1.43,-2.51,s4;O17:-2.69,-2.15,s2","O1:-0.89,-0.89,s49;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.69,-1.97,s13;O9:-2.69,-1.79,s12;O10:-2.69,-1.25,s11;O11:-1.61,-2.51,s9;O12:-0.53,-0.89,s8;O13:-2.33,-2.51,s7;O14:-1.25,-2.51,s7;O15:-2.15,-2.51,s7;O16:-1.43,-2.51,s4;O17:-2.69,-2.15,s2"
3.75,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task1,TO_PICKUP_T1,ROUTE,DIRECT,T1,WS1,-1.40309,0.06028,1.41846,-1.433,-0.006,1.43,0.04764,0.04608,-2.12,1.76,0.97444,0.80555,0.0,93.35386,NORMAL,0,0,0,17,279,17,17,61,279,0.24896,3.53333,2,0,-1.28,1.0,0,0.53287,-0.01981,1.03494,"O1:-0.89,-0.89,s53;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.69,-1.97,s13;O9:-2.69,-1.79,s12;O10:-2.69,-1.25,s11;O11:-1.61,-2.51,s9;O12:-0.53,-0.89,s8;O13:-2.33,-2.51,s7;O14:-1.25,-2.51,s7;O15:-2.15,-2.51,s7;O16:-1.43,-2.51,s4;O17:-2.69,-2.15,s2","O1:-0.89,-0.89,s53;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.69,-1.97,s13;O9:-2.69,-1.79,s12;O10:-2.69,-1.25,s11;O11:-1.61,-2.51,s9;O12:-0.53,-0.89,s8;O13:-2.33,-2.51,s7;O14:-1.25,-2.51,s7;O15:-2.15,-2.51,s7;O16:-1.43,-2.51,s4;O17:-2.69,-2.15,s2"
3.9,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task1,TO_PICKUP_T1,ROUTE,DIRECT,T1,WS1,-1.39182,0.13357,1.4161,-1.426,0.071,1.425,0.04963,0.04904,-2.12,1.76,0.89729,0.86472,0.0,93.25382,NORMAL,0,0,0,17,281,17,17,61,281,0.24535,3.53333,2,0,-1.28,1.0,0,0.47273,-0.01877,1.09534,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.69,-1.97,s13;O9:-2.69,-1.79,s12;O10:-2.69,-1.25,s11;O11:-1.61,-2.51,s9;O12:-0.53,-0.89,s8;O13:-2.33,-2.51,s7;O14:-1.25,-2.51,s7;O15:-2.15,-2.51,s7;O16:-1.43,-2.51,s4;O17:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.69,-1.97,s13;O9:-2.69,-1.79,s12;O10:-2.69,-1.25,s11;O11:-1.61,-2.51,s9;O12:-0.53,-0.89,s8;O13:-2.33,-2.51,s7;O14:-1.25,-2.51,s7;O15:-2.15,-2.51,s7;O16:-1.43,-2.51,s4;O17:-2.69,-2.15,s2"
4.05,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task1,TO_PICKUP_T1,ROUTE,DIRECT,T1,WS1,-1.38172,0.19819,1.41388,-1.42,0.14,1.419,0.05072,0.05167,-2.12,1.76,0.82909,0.91868,0.0,93.16495,NORMAL,0,0,0,17,281,17,17,61,281,0.24535,3.53333,2,0,-1.28,1.0,0,0.41624,-0.01755,1.15215,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.69,-1.97,s13;O9:-2.69,-1.79,s12;O10:-2.69,-1.25,s11;O11:-1.61,-2.51,s9;O12:-0.53,-0.89,s8;O13:-2.33,-2.51,s7;O14:-1.25,-2.51,s7;O15:-2.15,-2.51,s7;O16:-1.43,-2.51,s4;O17:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.69,-1.97,s13;O9:-2.69,-1.79,s12;O10:-2.69,-1.25,s11;O11:-1.61,-2.51,s9;O12:-0.53,-0.89,s8;O13:-2.33,-2.51,s7;O14:-1.25,-2.51,s7;O15:-2.15,-2.51,s7;O16:-1.43,-2.51,s4;O17:-2.69,-2.15,s2"
4.2,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task1,TO_PICKUP_T1,ROUTE,DIRECT,T1,WS1,-1.37273,0.25492,1.41177,-1.413,0.202,1.414,0.0509,0.05398,-2.12,1.76,0.7691,0.96755,0.0,93.08631,NORMAL,0,0,0,17,281,17,17,61,281,0.24535,3.53333,2,0,-1.28,1.0,0,0.36558,-0.01582,1.20324,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.69,-1.97,s13;O9:-2.69,-1.79,s12;O10:-2.69,-1.25,s11;O11:-1.61,-2.51,s9;O12:-0.53,-0.89,s8;O13:-2.33,-2.51,s7;O14:-1.25,-2.51,s7;O15:-2.15,-2.51,s7;O16:-1.43,-2.51,s4;O17:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.69,-1.97,s13;O9:-2.69,-1.79,s12;O10:-2.69,-1.25,s11;O11:-1.61,-2.51,s9;O12:-0.53,-0.89,s8;O13:-2.33,-2.51,s7;O14:-1.25,-2.51,s7;O15:-2.15,-2.51,s7;O16:-1.43,-2.51,s4;O17:-2.69,-2.15,s2"
4.35,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task1,TO_PICKUP_T1,ROUTE,DIRECT,T1,WS1,-1.36474,0.30464,1.40995,-1.407,0.258,1.409,0.05012,0.05461,-2.12,1.76,0.71652,1.00052,0.0,93.01684,NORMAL,0,0,0,17,281,17,17,61,281,0.24535,3.53333,2,0,-1.28,1.0,0,0.32021,-0.01331,1.24923,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.69,-1.97,s13;O9:-2.69,-1.79,s12;O10:-2.69,-1.25,s11;O11:-1.61,-2.51,s9;O12:-0.53,-0.89,s8;O13:-2.33,-2.51,s7;O14:-1.25,-2.51,s7;O15:-2.15,-2.51,s7;O16:-1.43,-2.51,s4;O17:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.69,-1.97,s13;O9:-2.69,-1.79,s12;O10:-2.69,-1.25,s11;O11:-1.61,-2.51,s9;O12:-0.53,-0.89,s8;O13:-2.33,-2.51,s7;O14:-1.25,-2.51,s7;O15:-2.15,-2.51,s7;O16:-1.43,-2.51,s4;O17:-2.69,-2.15,s2"
4.5,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task1,TO_PICKUP_T1,ROUTE,DIRECT,T1,WS1,-1.35766,0.34807,1.40861,-1.4,0.307,1.405,0.04847,0.05504,-2.12,1.76,0.6705,-1.0,0.0,92.95559,NORMAL,0,0,0,17,281,17,17,61,281,0.24535,3.53333,2,0,-1.28,1.0,0,0.27956,-0.00983,1.29075,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.69,-1.97,s13;O9:-2.69,-1.79,s12;O10:-2.69,-1.25,s11;O11:-1.61,-2.51,s9;O12:-0.53,-0.89,s8;O13:-2.33,-2.51,s7;O14:-1.25,-2.51,s7;O15:-2.15,-2.51,s7;O16:-1.43,-2.51,s4;O17:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.69,-1.97,s13;O9:-2.69,-1.79,s12;O10:-2.69,-1.25,s11;O11:-1.61,-2.51,s9;O12:-0.53,-0.89,s8;O13:-2.33,-2.51,s7;O14:-1.25,-2.51,s7;O15:-2.15,-2.51,s7;O16:-1.43,-2.51,s4;O17:-2.69,-2.15,s2"
4.65,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task1,TO_PICKUP_T1,ROUTE,DIRECT,T1,WS1,-1.35144,0.38589,1.40786,-1.393,0.351,1.401,0.04595,0.05544,-2.12,1.76,0.63038,-1.0,0.0,92.90171,NORMAL,0,0,0,17,281,17,17,61,281,0.24535,3.53333,2,0,-1.28,1.0,0,0.24313,-0.00524,1.32832,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.69,-1.97,s13;O9:-2.69,-1.79,s12;O10:-2.69,-1.25,s11;O11:-1.61,-2.51,s9;O12:-0.53,-0.89,s8;O13:-2.33,-2.51,s7;O14:-1.25,-2.51,s7;O15:-2.15,-2.51,s7;O16:-1.43,-2.51,s4;O17:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.69,-1.97,s13;O9:-2.69,-1.79,s12;O10:-2.69,-1.25,s11;O11:-1.61,-2.51,s9;O12:-0.53,-0.89,s8;O13:-2.33,-2.51,s7;O14:-1.25,-2.51,s7;O15:-2.15,-2.51,s7;O16:-1.43,-2.51,s4;O17:-2.69,-2.15,s2"
4.8,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task1,PICKUP_T1,MANIPULATING,DIRECT,T1,WS1,-1.34845,0.40234,1.41124,-1.388,0.38,1.4,0.04471,0.05572,-2.12,1.76,-1.0,-1.0,0.0,92.88276,NORMAL,0,0,0,17,281,17,17,61,281,0.24535,3.53333,2,0,-1.28,1.0,0,0.0,0.0,1.57277,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.69,-1.97,s13;O9:-2.69,-1.79,s12;O10:-2.69,-1.25,s11;O11:-1.61,-2.51,s9;O12:-0.53,-0.89,s8;O13:-2.33,-2.51,s7;O14:-1.25,-2.51,s7;O15:-2.15,-2.51,s7;O16:-1.43,-2.51,s4;O17:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.69,-1.97,s13;O9:-2.69,-1.79,s12;O10:-2.69,-1.25,s11;O11:-1.61,-2.51,s9;O12:-0.53,-0.89,s8;O13:-2.33,-2.51,s7;O14:-1.25,-2.51,s7;O15:-2.15,-2.51,s7;O16:-1.43,-2.51,s4;O17:-2.69,-2.15,s2"
